AIRPORT_ID,YEAR,MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,field1,FL_DATE,DurationofEvent,DurationinMinutes
44632,2018,8,1,8/1/2018,AA,19805,AA,N959AN,30,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1630,1632,2,2,0,0,1600-1659,53,1725,0,,0,129,192,131,1,733,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44633,2018,8,2,8/2/2018,AA,19805,AA,N932AN,30,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1630,1734,64,64,1,4,1600-1659,26,1800,0,,0,129,137,106,1,733,3,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44636,2018,8,7,8/7/2018,AA,19805,AA,N929AN,30,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1630,1810,100,100,1,6,1600-1659,20,1830,0,,0,129,137,95,1,733,3,0,,,,,,,,26,8/7/2018,0 days 00:08:00.000000000,8
44638,2018,8,10,8/10/2018,AA,19805,AA,N803NN,30,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1630,1730,60,60,1,4,1600-1659,12,1742,0,,0,129,118,101,1,733,3,0,,,,,,,,27,8/10/2018,0 days 00:57:00.000000000,57
44643,2018,8,29,8/29/2018,AA,19805,AA,N358PW,30,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1630,1734,64,64,1,4,1600-1659,14,1748,0,,0,128,152,132,1,733,3,0,,,,,,,,34,8/29/2018,0 days 03:15:00.000000000,195
44645,2018,8,6,8/6/2018,AA,19805,AA,N984NN,55,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,1936,1,1,0,0,1900-1959,17,1953,0,,0,229,243,216,1,1514,7,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44648,2018,8,10,8/10/2018,AA,19805,AA,N837NN,55,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,2146,131,131,1,8,1900-1959,13,2159,0,,0,229,205,181,1,1514,7,0,,,,,,,,27,8/10/2018,0 days 00:57:00.000000000,57
44650,2018,8,15,8/15/2018,AA,19805,AA,N969NN,55,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,2137,122,122,1,8,1900-1959,12,2149,0,,0,229,217,198,1,1514,7,27,,,,,,,,28,8/15/2018,0 days 00:41:00.000000000,41
44651,2018,8,17,8/17/2018,AA,19805,AA,N903NN,55,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1935,1943,8,8,0,0,1900-1959,41,2024,0,,0,229,258,210,1,1514,7,0,,,,,,,,30,8/17/2018,0 days 00:45:00.000000000,45
44652,2018,8,25,8/25/2018,AA,19805,AA,N887NN,55,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1848,18,18,1,1,1800-1859,25,1913,0,,0,246,247,213,1,1514,7,0,,,,,,,,32,8/25/2018,0 days 02:37:00.000000000,157
44656,2018,8,1,8/1/2018,AA,19805,AA,N941NN,122,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1336,1548,132,132,1,8,1300-1359,45,1633,0,,0,88,120,65,1,334,2,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44662,2018,8,15,8/15/2018,AA,19805,AA,N854NN,140,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,612,12,12,0,0,0600-0659,15,627,0,,0,136,140,117,1,867,4,0,,,,,,,,28,8/15/2018,0 days 00:41:00.000000000,41
44663,2018,8,1,8/1/2018,AA,19805,AA,N963AN,154,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,2046,111,111,1,7,1800-1859,16,2102,0,,0,159,155,130,1,1005,5,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44664,2018,8,2,8/2/2018,AA,19805,AA,N919NN,154,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,1959,64,64,1,4,1800-1859,29,2028,0,,0,159,183,146,1,1005,5,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44666,2018,8,6,8/6/2018,AA,19805,AA,N927AN,154,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,1912,17,17,1,1,1800-1859,49,2001,0,,0,159,198,134,1,1005,5,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44667,2018,8,7,8/7/2018,AA,19805,AA,N878NN,154,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1855,2031,96,96,1,6,1800-1859,17,2048,0,,0,159,160,136,1,1005,5,0,,,,,,,,26,8/7/2018,0 days 00:08:00.000000000,8
44674,2018,8,28,8/28/2018,AA,19805,AA,N997NN,154,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1849,1935,46,46,1,3,1800-1859,15,1950,0,,0,159,156,137,1,1005,5,0,1845,15,15,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44676,2018,8,1,8/1/2018,AA,19805,AA,N856NN,156,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,700,701,1,1,0,0,0700-0759,20,721,0,,0,175,191,167,1,1182,5,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44679,2018,8,25,8/25/2018,AA,19805,AA,N904NN,156,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,705,711,6,6,0,0,0700-0759,37,748,0,,0,178,233,170,1,1182,5,0,,,,,,,,32,8/25/2018,0 days 02:37:00.000000000,157
44680,2018,8,28,8/28/2018,AA,19805,AA,N339PL,156,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,705,707,2,2,0,0,0700-0759,119,906,0,,0,178,291,165,1,1182,5,2,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44681,2018,8,1,8/1/2018,AA,19805,AA,N941AN,160,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1650,1722,32,32,1,2,1600-1659,15,1737,0,,0,190,180,160,1,1197,5,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44682,2018,8,2,8/2/2018,AA,19805,AA,N878NN,160,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1650,1724,34,34,1,2,1600-1659,50,1814,0,,0,190,228,171,1,1197,5,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44684,2018,8,7,8/7/2018,AA,19805,AA,N988NN,160,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1650,2121,271,271,1,12,1600-1659,20,2141,0,,0,190,177,150,1,1197,5,0,,,,,,,,26,8/7/2018,0 days 00:08:00.000000000,8
44686,2018,8,10,8/10/2018,AA,19805,AA,N958AN,160,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1650,1729,39,39,1,2,1600-1659,11,1740,0,,0,190,191,153,1,1197,5,0,,,,,,,,27,8/10/2018,0 days 00:57:00.000000000,57
44690,2018,8,6,8/6/2018,AA,19805,AA,N854NN,168,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1215,1242,27,27,1,1,1200-1259,23,1305,0,,0,234,240,207,1,1514,7,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44694,2018,8,28,8/28/2018,AA,19805,AA,N967AN,168,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1210,1229,19,19,1,1,1200-1259,20,1249,0,,0,230,246,218,1,1514,7,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44696,2018,8,1,8/1/2018,AA,19805,AA,N968AN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2017,47,47,1,3,1900-1959,24,2041,0,,0,135,165,131,1,733,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44697,2018,8,2,8/2/2018,AA,19805,AA,N942NN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2009,39,39,1,2,1900-1959,42,2051,0,,0,135,149,100,1,733,3,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44698,2018,8,7,8/7/2018,AA,19805,AA,N868NN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2145,135,135,1,9,1900-1959,25,2210,0,,0,135,151,96,1,733,3,0,,,,,,,,26,8/7/2018,0 days 00:08:00.000000000,8
44700,2018,8,15,8/15/2018,AA,19805,AA,N969AN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2108,98,98,1,6,1900-1959,14,2122,0,,0,135,162,97,1,733,3,50,,,,,,,,28,8/15/2018,0 days 00:41:00.000000000,41
44701,2018,8,17,8/17/2018,AA,19805,AA,N970NN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2226,176,176,1,11,1900-1959,19,2245,0,,0,135,130,106,1,733,3,0,,,,,,,,30,8/17/2018,0 days 00:45:00.000000000,45
44702,2018,8,21,8/21/2018,AA,19805,AA,N985NN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2030,60,60,1,4,1900-1959,28,2058,0,,0,126,133,98,1,733,3,0,,,,,,,,31,8/21/2018,0 days 01:30:00.000000000,90
44703,2018,8,29,8/29/2018,AA,19805,AA,N872NN,194,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,1931,1,1,0,0,1900-1959,17,1948,0,,0,126,152,128,1,733,3,0,,,,,,,,34,8/29/2018,0 days 03:15:00.000000000,195
44705,2018,8,2,8/2/2018,AA,19805,AA,N859NN,223,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1030,1136,66,66,1,4,1000-1059,18,1154,0,,0,130,129,107,1,733,3,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44706,2018,8,6,8/6/2018,AA,19805,AA,N344PP,223,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1030,1056,26,26,1,1,1000-1059,37,1133,0,,0,130,142,100,1,733,3,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44711,2018,8,15,8/15/2018,AA,19805,AA,N146AA,245,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2126,66,66,1,4,2000-2059,20,2146,0,,0,270,248,221,1,1744,7,27,,,,,,,,28,8/15/2018,0 days 00:41:00.000000000,41
44712,2018,8,16,8/16/2018,AA,19805,AA,N166NN,245,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2041,21,21,1,1,2000-2059,50,2131,0,,0,270,304,239,1,1744,7,0,,,,,,,,29,8/16/2018,0 days 01:29:00.000000000,89
44715,2018,8,28,8/28/2018,AA,19805,AA,N129AA,245,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2020,2046,26,26,1,1,2000-2059,19,2105,0,,0,268,276,246,1,1744,7,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44716,2018,8,6,8/6/2018,AA,19805,AA,N949AN,272,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1220,1230,10,10,0,0,1200-1259,65,1335,0,,0,139,186,115,1,740,3,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44721,2018,8,21,8/21/2018,AA,19805,AA,N922AN,272,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1215,1253,38,38,1,2,1200-1259,17,1310,0,,0,139,128,105,1,740,3,0,,,,,,,,31,8/21/2018,0 days 01:30:00.000000000,90
44722,2018,8,28,8/28/2018,AA,19805,AA,N937NN,272,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1215,1247,32,32,1,2,1200-1259,14,1301,0,,0,139,128,104,1,740,3,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44723,2018,8,1,8/1/2018,AA,19805,AA,N959NN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1832,2,2,0,0,1800-1859,32,1904,0,,0,138,194,123,1,733,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44724,2018,8,2,8/2/2018,AA,19805,AA,N969NN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1929,59,59,1,3,1800-1859,55,2024,0,,0,138,190,130,1,733,3,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44725,2018,8,6,8/6/2018,AA,19805,AA,N974AN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1918,48,48,1,3,1800-1859,19,1937,0,,0,138,124,100,1,733,3,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44726,2018,8,7,8/7/2018,AA,19805,AA,N986NN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1847,17,17,1,1,1800-1859,16,1903,0,,0,138,136,104,1,733,3,0,,,,,,,,26,8/7/2018,0 days 00:08:00.000000000,8
44730,2018,8,16,8/16/2018,AA,19805,AA,N925NN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1855,25,25,1,1,1800-1859,34,1929,0,,0,138,167,120,1,733,3,0,,,,,,,,29,8/16/2018,0 days 01:29:00.000000000,89
44732,2018,8,21,8/21/2018,AA,19805,AA,N973NN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1932,122,122,1,8,1700-1759,41,2013,0,,0,130,146,100,1,733,3,0,,,,,,,,31,8/21/2018,0 days 01:30:00.000000000,90
44733,2018,8,28,8/28/2018,AA,19805,AA,N947AN,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1803,33,33,1,2,1700-1759,10,1813,0,,0,130,127,113,1,733,3,21,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44734,2018,8,29,8/29/2018,AA,19805,AA,N305NX,294,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1804,34,34,1,2,1700-1759,18,1822,0,,0,130,151,130,1,733,3,0,,,,,,,,34,8/29/2018,0 days 03:15:00.000000000,195
44735,2018,8,1,8/1/2018,AA,19805,AA,N912NN,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1805,35,35,1,2,1700-1759,22,1827,0,,0,130,156,123,1,733,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44736,2018,8,2,8/2/2018,AA,19805,AA,N928NN,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1739,9,9,0,0,1700-1759,25,1804,0,,0,130,136,107,1,733,3,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44738,2018,8,6,8/6/2018,AA,19805,AA,N824NN,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1806,36,36,1,2,1700-1759,20,1826,0,,0,130,131,106,1,733,3,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44742,2018,8,16,8/16/2018,AA,19805,AA,N944NN,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,1831,61,61,1,4,1700-1759,33,1904,0,,0,130,143,101,1,733,3,0,,,,,,,,29,8/16/2018,0 days 01:29:00.000000000,89
44743,2018,8,17,8/17/2018,AA,19805,AA,N947NN,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1730,2227,297,297,1,12,1700-1759,22,2249,0,,0,130,126,97,1,733,3,0,1727,129,129,,,,,30,8/17/2018,0 days 00:45:00.000000000,45
44744,2018,8,21,8/21/2018,AA,19805,AA,N934AN,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1953,83,83,1,5,1800-1859,35,2028,0,,0,132,139,99,1,733,3,0,,,,,,,,31,8/21/2018,0 days 01:30:00.000000000,90
44748,2018,8,28,8/28/2018,AA,19805,AA,N344PP,295,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1830,1914,44,44,1,2,1800-1859,33,1947,0,,0,132,141,102,1,733,3,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44749,2018,8,1,8/1/2018,AA,19805,AA,N963AN,324,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1351,1359,8,8,0,0,1300-1359,71,1510,0,,0,85,146,67,1,403,2,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44750,2018,8,6,8/6/2018,AA,19805,AA,N927AN,324,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1351,1457,66,66,1,4,1300-1359,23,1520,0,,0,85,87,61,1,403,2,0,,,,,,,,25,8/6/2018,0 days 01:30:00.000000000,90
44751,2018,8,16,8/16/2018,AA,19805,AA,N854NN,324,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1351,1531,100,100,1,6,1300-1359,19,1550,0,,0,85,95,71,1,403,2,0,,,,,,,,29,8/16/2018,0 days 01:29:00.000000000,89
44752,2018,8,1,8/1/2018,AA,19805,AA,N996NN,325,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1624,54,54,1,3,1500-1559,56,1720,0,,0,130,184,125,1,733,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44753,2018,8,2,8/2/2018,AA,19805,AA,N864NN,325,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1711,101,101,1,6,1500-1559,16,1727,0,,0,130,131,106,1,733,3,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44755,2018,8,7,8/7/2018,AA,19805,AA,N933NN,325,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1720,110,110,1,7,1500-1559,13,1733,0,,0,130,133,113,1,733,3,0,,,,,,,,26,8/7/2018,0 days 00:08:00.000000000,8
44758,2018,8,21,8/21/2018,AA,19805,AA,N989AN,325,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1611,41,41,1,2,1500-1559,47,1658,0,,0,128,150,99,1,733,3,0,,,,,,,,31,8/21/2018,0 days 01:30:00.000000000,90
44759,2018,8,29,8/29/2018,AA,19805,AA,N808NN,325,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1615,45,45,1,3,1500-1559,16,1631,0,,0,128,149,129,1,733,3,0,,,,,,,,34,8/29/2018,0 days 03:15:00.000000000,195
44761,2018,8,2,8/2/2018,AA,19805,AA,N993AN,328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,515,557,42,42,1,2,0001-0559,13,610,0,,0,143,133,105,1,802,4,0,,,,,,,,24,8/2/2018,0 days 00:00:00.000000000,0
44763,2018,8,15,8/15/2018,AA,19805,AA,N992AU,328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,515,719,124,124,1,8,0001-0559,17,736,0,,0,147,141,114,1,802,4,0,,,,,,,,28,8/15/2018,0 days 00:41:00.000000000,41
44766,2018,8,25,8/25/2018,AA,19805,AA,N801AC,328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,515,601,46,46,1,3,0001-0559,15,616,0,,0,138,129,107,1,802,4,37,,,,,,,,32,8/25/2018,0 days 02:37:00.000000000,157
44769,2018,8,29,8/29/2018,AA,19805,AA,N835AN,328,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,515,529,14,14,0,0,0001-0559,14,543,0,,0,138,144,120,1,802,4,0,,,,,,,,34,8/29/2018,0 days 03:15:00.000000000,195
44771,2018,8,17,8/17/2018,9E,20363,9E,N315PQ,5044,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1349,84,84,1,5,1200-1259,17,1406,0,,0,153,123,101,1,740,3,13,,,,,,,,30,8/17/2018,0 days 00:45:00.000000000,45
44772,2018,8,21,8/21/2018,9E,20363,9E,N928XJ,5044,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1816,351,351,1,12,1200-1259,19,1835,0,,0,153,131,98,1,740,3,0,,,,,,,,31,8/21/2018,0 days 01:30:00.000000000,90
44773,2018,8,28,8/28/2018,9E,20363,9E,N926XJ,5044,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1225,1413,108,108,1,7,1200-1259,22,1435,0,,0,153,140,102,1,740,3,2,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44776,2018,8,1,8/1/2018,DL,19790,DL,N920AT,393,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1505,1918,253,253,1,12,1500-1559,16,1934,0,,0,132,117,89,1,606,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44777,2018,8,1,8/1/2018,DL,19790,DL,N379DA,502,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1415,1423,8,8,0,0,1400-1459,53,1516,0,,0,200,231,175,1,1250,6,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44778,2018,8,1,8/1/2018,DL,19790,DL,N995AT,545,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2054,84,84,1,5,1900-1959,45,2139,0,,0,138,182,127,1,733,3,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44779,2018,8,1,8/1/2018,DL,19790,DL,N934DN,669,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1721,1922,121,121,1,8,1700-1759,20,1942,0,,0,94,87,62,1,334,2,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44780,2018,8,1,8/1/2018,DL,19790,DL,N909DA,866,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1948,2130,102,102,1,6,1900-1959,35,2205,0,,0,97,100,62,1,334,2,0,,,,,,,,23,8/1/2018,0 days 02:39:00.000000000,159
44789,2018,8,28,8/28/2018,DL,19790,DL,N966AT,435,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1230,1427,117,117,1,7,1200-1259,23,1450,0,,0,125,130,102,1,733,3,7,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44790,2018,8,28,8/28/2018,DL,19790,DL,N918DH,669,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1721,1858,97,97,1,6,1700-1759,16,1914,0,,0,93,85,55,1,334,2,17,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44791,2018,8,28,8/28/2018,DL,19790,DL,N318NB,779,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1415,1611,116,116,1,7,1400-1459,22,1633,0,,0,260,278,247,1,1721,7,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44792,2018,8,28,8/28/2018,DL,19790,DL,N919AT,797,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1052,1248,116,116,1,7,1000-1059,23,1311,0,,0,83,77,47,1,235,1,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44793,2018,8,28,8/28/2018,DL,19790,DL,N901DA,866,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1948,38,290,290,1,12,1900-1959,15,53,0,,0,97,71,51,1,334,2,47,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44794,2018,8,28,8/28/2018,DL,19790,DL,N966AT,921,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1930,2048,78,78,1,5,1900-1959,11,2059,0,,0,138,121,104,1,733,3,5,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44795,2018,8,28,8/28/2018,DL,19790,DL,N341NW,924,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1837,2143,186,186,1,12,1800-1859,105,2328,0,,0,203,287,177,1,1250,6,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44796,2018,8,28,8/28/2018,DL,19790,DL,N985AT,972,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1223,1350,87,87,1,5,1200-1259,28,1418,0,,0,127,126,89,1,606,3,8,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44797,2018,8,28,8/28/2018,DL,19790,DL,N960DL,977,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,632,32,32,1,2,0600-0659,13,645,0,,0,116,106,84,1,606,3,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44798,2018,8,28,8/28/2018,DL,19790,DL,N342NB,1174,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1858,1940,42,42,1,2,1800-1859,14,1954,0,,0,85,61,40,1,235,1,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44799,2018,8,28,8/28/2018,DL,19790,DL,N951AT,1220,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,700,711,11,11,0,0,0700-0759,81,832,0,,0,79,132,45,1,235,1,11,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44800,2018,8,28,8/28/2018,DL,19790,DL,N967AT,1376,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1530,1850,200,200,1,12,1500-1559,45,1935,0,,0,138,151,99,1,733,3,5,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44801,2018,8,28,8/28/2018,DL,19790,DL,N983DL,1477,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,715,834,79,79,1,5,0700-0759,47,921,0,,0,116,140,86,1,606,3,79,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44802,2018,8,28,8/28/2018,DL,19790,DL,N936AT,1612,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1605,1710,65,65,1,4,1600-1659,25,1735,0,,0,131,121,87,1,606,3,14,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44803,2018,8,28,8/28/2018,DL,19790,DL,N967AT,1624,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,930,1214,164,164,1,10,0900-0959,27,1241,0,,0,125,133,100,1,733,3,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44804,2018,8,28,8/28/2018,DL,19790,DL,N946DL,1777,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1940,2020,40,40,1,2,1900-1959,22,2042,0,,0,128,115,83,1,606,3,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
44805,2018,8,28,8/28/2018,DL,19790,DL,N925AT,1785,13930,1393006,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1259,1415,76,76,1,5,1200-1259,25,1440,0,,0,91,108,77,1,334,2,0,,,,,,,,33,8/28/2018,0 days 10:53:00.000000000,653
